id,age,death_date,age_standard_deviation,age_at_death,latitude,longitude,y_haplogroup,mtdna_haplogroup
CUC002,2000,23,779,..,23.05,-81.317,..,A2
CUC003,2000,23,779,..,23.05,-81.317,n/a (female),A2
CUC004,2000,23,779,..,23.05,-81.317,..,..
CDE001,393,1630,50,..,..,..,..,B2
CDE002,488,1535,26,..,..,..,n/a (female),C
CDE003,515,1508,8,..,..,..,..,C1d1
CDE004,517,1506,9,..,..,..,n/a (female),C
CDE005,425,1598,72,..,..,..,..,C1b2
CIP001,1455,568,36,..,22.958,-83.275,n/a (female),C1d1
CIP002,1414,609,39,..,22.958,-83.275,..,D1
CIP003,1950,73,462,..,22.958,-83.275,n/a (female),D1
CIP007012,1345,678,23,..,22.958,-83.275,..,D1
CIP008,1232,791,38,..,22.958,-83.275,n/a (female),A2
CIP009,2734,-711,17,..,22.958,-83.275,..,D1
CIP010,1397,626,32,..,22.958,-83.275,..,C1d1
CIP011,1257,766,40,..,22.958,-83.275,n/a (female),D1
ELM001,530,1493,11,..,23.046,-81.504,n/a (female),C1b2
GUY001,2150,-127,346,..,22.301,-80.924,..,D1
GUY002,2510,-487,105,..,22.301,-80.924,..,A2
GUY003,1657,366,31,..,22.301,-80.924,..,D1
CAA001003,1736,287,36,..,22.985,-81.462,n/a (female),D1
CAA002,1561,462,40,..,22.985,-81.462,n/a (female),C1d1
MTO001,1231,792,38,..,22.823,-81.391,n/a (female),C1d1
PDM001,1826,197,59,..,20.554,-76.986,n/a (female),C1d1
PDM002,1900,123,115,..,20.554,-76.986,n/a (female),C1d1
PDM003,1960,63,61,..,20.554,-76.986,..,C1d1
PDM004,1824,199,43,..,20.554,-76.986,..,C1d1
PDM006,1992,31,42,..,20.554,-76.986,n/a (female),C1d1
PDM008,1783,240,31,..,20.554,-76.986,..,D1
PDM009,1900,123,115,..,20.554,-76.986,..,C1d1
PDM010,1877,146,34,..,20.554,-76.986,n/a (female),A2
I10759,650,1373,58,..,12.13,-68.97,..,A2+(64)
I11892,603,1420,30,..,12.13,-68.97,n/a (female),C1c+195
I12967,660,1363,22,..,12.13,-68.97,..,D1
I13472,602,1421,29,..,12.13,-68.97,n/a (female),A2am
I10758,666,1357,15,..,12.3,-69.15,n/a (female),C1b
I4208,5400,-3377,29,..,34.83,32.4,..,K1
I4207,9600,-7577,375,..,34.83,32.4,..,n/a (<2x)
I4209,9600,-7577,375,..,34.83,32.4,..,n/a (<2x)
I4210,9600,-7577,375,..,34.83,32.4,..,n/a (<2x)
I7949,3022,-999,42,..,50.548056,13.776111,..,U5a1i1
HOP001,4240,-2217,64,..,50.080377,14.27686,..,J1c2r
HOP002,4177,-2154,50,..,50.080377,14.27686,n/a (female),U5b
HOP003,4250,-2227,115,..,50.080377,14.27686,..,J1c7
I4136,4250,-2227,289,..,50.118,14.258,n/a (female),U5b2c
I4145,4089,-2066,66,..,50.118,14.258,..,H3
I4885,4170,-2147,47,..,50.1217475,14.4569508,..,U5a1i
I4886,4088,-2065,54,..,50.1217475,14.4569508,..,H6a
I4888,4038,-2015,42,..,50.1217475,14.4569508,..,K1a2c
I4889,4131,-2108,50,..,50.1217475,14.4569508,R-P312 > U152 > L2,U4a
I4890,4250,-2227,289,..,50.1217475,14.4569508,..,H32
I4891,4131,-2108,50,..,50.1217475,14.4569508,..,J2a1a2
I4895,4106,-2083,52,..,50.0504153,14.3667267,..,H1+16189
I4896,4163,-2140,48,..,50.0504153,14.3667267,n/a (female),U5a2+16294
I4945,4177,-2154,45,..,50.1217475,14.4569508,n/a (female),H4a1c
I4946,4188,-2165,43,..,50.0504153,14.3667267,n/a (female),I4a
I5514,4155,-2132,49,..,50.0504153,14.3667267,..,T2b+152
I5666,4250,-2227,289,..,50.274015,15.81387,..,U4a2c
I6468,4150,-2127,173,..,50.166667,14.316667,n/a (female),K2b1
I6476,4100,-2077,202,..,50.509507,14.04452,n/a (female),U5a1b1
I6480,4150,-2127,173,..,50.166667,14.316667,..,U4a
I7205,4200,-2177,144,..,50.410265,14.074597,..,H10+(16093)
I7211,4183,-2160,44,..,50.410265,14.074597,n/a (female),U5b3
I7212,4247,-2224,66,..,50.410265,14.074597,..,K1b1a1+199
I7213,4231,-2208,58,..,50.410265,14.074597,n/a (female),HV+16311
I7214,4200,-2177,144,..,50.410265,14.074597,n/a (female),U8b1b1
I7249,4011,-1988,50,..,50.19,14.158,..,I2
I7250,4200,-2177,144,..,50.19,14.158,n/a (female),R1a1a
I7251,4200,-2177,144,..,50.19,14.158,..,U2e1h
I7269,4200,-2177,144,..,50.19,14.158,..,T2e
I7270,4200,-2177,144,..,50.19,14.158,n/a (female),K1a2c
I7275,4200,-2177,144,..,50.19,14.158,..,U5b2c
I7276,4200,-2177,144,..,50.19,14.158,..,H5b
I7278,4333,-2310,49,..,50.19,14.158,..,U4a
I7281,4194,-2171,43,..,50.044984,14.339296,n/a (female),H5a1g
I7282,4200,-2177,144,..,50.410265,14.074597,..,K1a3a3
I7286,4221,-2198,54,..,50.410265,14.074597,..,I4a
I7287,4200,-2177,144,..,50.410265,14.074597,..,K1a4a1
I7288,4200,-2177,144,..,50.410265,14.074597,..,H1m
I7290,4200,-2177,144,..,50.410265,14.074597,n/a (female),V3
KO1003,4160,-2137,53,..,50.025608,15.169166,..,HV
KO1004,4166,-2143,51,..,50.025608,15.169166,..,T2b11
KO1005,4331,-2308,51,..,50.025608,15.169166,n/a (female),H1
KOP002,4250,-2227,58,..,50.011045,15.213159,..,U5a2b
KOP003,4342,-2319,47,..,50.011045,15.213159,..,HV15
PRU002,4470,-2447,34,..,50.078134,14.312195,n/a (female),K1a3a
PRU003,4427,-2404,59,..,50.078134,14.312195,n/a (female),T2b
PRU005,4350,-2327,87,..,50.078134,14.312195,n/a (female),N1a1a1a2
TIS001,4326,-2303,54,..,50.283392,14.539446,n/a (female),K1b1a1
VLI022,4265,-2242,69,..,50.365945,14.446606,n/a (female),U4b1b1
VLI024,4150,-2127,58,..,50.365945,14.446606,..,K1a1
VLI026,4150,-2127,58,..,50.365945,14.446606,n/a (female),X2b
VLI028,4150,-2127,58,..,50.365945,14.446606,..,J1c
VLI029,4150,-2127,58,..,50.365945,14.446606,..,W3a1c
VLI030,4150,-2127,58,..,50.365945,14.446606,..,U2e1b
I4887,4071,-2048,54,..,50.1217475,14.4569508,..,K1a2c
I7271,4200,-2177,144,..,50.19,14.158,..,U4a
I4136,4250,-2227,289,..,50.118,14.258,n/a (female),U5b2c
I4145,4089,-2066,66,..,50.118,14.258,..,H
I7210,4071,-2048,54,..,50.410265,14.074597,..,H6a1b4
I4947,4300,-2277,87,..,50.0504153,14.3667267,..,H17a
I7283,4200,-2177,144,..,50.410265,14.074597,n/a (female),K1a3a3
PRU001,4331,-2308,51,..,50.078134,14.312195,n/a (female),HV9
HOP004,4222,-2199,62,..,50.080377,14.27686,n/a (female),HV
KOP001,4250,-2227,58,..,50.011045,15.213159,n/a (female),U3a1
VLI025,4150,-2127,58,..,50.365945,14.446606,..,H5a2
PRU004,4264,-2241,67,..,50.078134,14.312195,..,H4a1a1a
TIS002,4470,-2447,34,..,50.283392,14.539446,n/a (female),H5a1
I7289,4289,-2266,62,..,50.410265,14.074597,..,U8b1b1
I15823,5550,-3527,115,..,50.054385,14.363387,..,K1a4a1
I15826,5505,-3482,65,..,50.054385,14.363387,..,T2b
I17310,5397,-3374,47,..,50.556196,13.763549,..,J1c7
I14167,5850,-3827,231,..,50.145766,14.221421,..,U5b3
I14169,5850,-3827,231,..,50.145766,14.221421,..,N1a1a1a2
I14170,5850,-3827,231,..,50.145766,14.221421,..,H+16129
I14171,5850,-3827,231,..,50.145766,14.221421,n/a (female),H3
I14172,5850,-3827,231,..,50.145766,14.221421,n/a (female),U3a1
I14173,5850,-3827,231,..,50.145766,14.221421,..,K1a+195
I14174,5850,-3827,231,..,50.145766,14.221421,..,H
I14175,5850,-3827,231,..,50.145766,14.221421,n/a (female),J1c2
I14176,5550,-3527,58,..,50.145766,14.221421,..,K1a4a1
I16121,5850,-3827,231,..,50.145766,14.221421,n/a (female),T2c1d1
I16122,5850,-3827,231,..,50.145766,14.221421,n/a (female),V
I6677,5550,-3527,115,..,50.548056,13.776111,..,T2b
I7186,5713,-3690,63,..,50.145766,14.221421,n/a (female),T2c1d1
I7187,6044,-4021,74,..,50.145766,14.221421,..,T2c1d+152
I7188,5610,-3587,24,..,50.145766,14.221421,n/a (female),N1a1a
I7189,5526,-3503,40,..,50.145766,14.221421,n/a (female),W5
I7191,5657,-3634,39,..,50.145766,14.221421,n/a (female),U5b3
I7192,5552,-3529,45,..,50.145766,14.221421,..,J1c1
I7194,5527,-3504,37,..,50.145766,14.221421,n/a (female),K1a3a
I7193,5621,-3598,27,..,50.145766,14.221421,n/a (female),R1b1
I14168,5850,-3827,231,..,50.145766,14.221421,n/a (female),U5b2b3a
BUT002,4350,-2327,58,..,50.052366,14.344968,n/a (female),U5a1a1
BUT003,4335,-2312,51,..,50.052366,14.344968,..,H3v
CAH005,4349,-2326,49,..,50.373091,13.365431,..,R1b1
CAH010,4275,-2252,69,..,50.373091,13.365431,n/a (female),T2a1b1a
DRO001,4697,-2674,72,..,50.436881,13.41345,..,H2b
I13467,4289,-2266,66,..,50.044984,14.339296,..,H+16291
I6695,4575,-2552,159,..,50.548056,13.776111,n/a (female),H2a3
I6696,4575,-2552,159,..,50.542896,14.065942,..,H2a1
I7207,4370,-2347,55,..,50.410265,14.074597,..,W3a1
I7208,4324,-2301,55,..,50.410265,14.074597,..,U5a1b
I7209,4269,-2246,68,..,50.410265,14.074597,..,J1c2
I7279,4200,-2177,144,..,50.19,14.158,..,H7d
I7280,4200,-2177,144,..,50.19,14.158,..,W5a
KO1002,4533,-2510,79,..,50.033343,15.168084,..,X2b4
KON001,4697,-2674,73,..,50.555735,13.660563,n/a (female),T2b
KON003,4650,-2627,115,..,50.555735,13.660563,..,L1'2'3'4'5'6
KON004,4398,-2375,61,..,50.555735,13.660563,n/a (female),U5b2a1a1
KON005,4680,-2657,80,..,50.555735,13.660563,..,U
OBR001,4545,-2522,76,..,50.292725,14.484945,n/a (female),HV6
OBR003,4835,-2812,27,..,50.292725,14.484945,..,..
OBR004,4512,-2489,65,..,50.292725,14.484945,n/a (female),K2a5
OHR002,4477,-2454,36,..,50.04618,14.337021,n/a (female),R1a1a
PNL001,4843,-2820,21,..,50.250195,15.811275,..,U5a2a1
PNL002,4653,-2630,93,..,50.250195,15.811275,..,H3b
RDV001,4592,-2569,91,..,50.542303,13.843248,..,W6a
STD001,4500,-2477,58,..,50.612939,13.961205,..,W5a
STD002,4720,-2697,63,..,50.612939,13.961205,..,I1a
TRM001,4650,-2627,115,..,50.637938,13.992275,..,L1'2'3'4'5'6
TRM003,4620,-2597,92,..,50.637938,13.992275,n/a (female),H1q
TRM006,4644,-2621,91,..,50.637938,13.992275,..,R1b1
VLI007,4739,-2716,59,..,50.365945,14.446606,n/a (female),U5a2a1
VLI010,4483,-2460,41,..,50.365945,14.446606,n/a (female),H5a1
VLI011,4718,-2695,64,..,50.365945,14.446606,..,W3a1c
VLI016,4345,-2322,48,..,50.365945,14.446606,..,K1b1a1
VLI017,4336,-2313,52,..,50.365945,14.446606,n/a (female),X2b
VLI019,4500,-2477,58,..,50.365945,14.446606,..,H5c
VLI020,4446,-2423,52,..,50.365945,14.446606,n/a (female),I4a
VLI067,4718,-2695,64,..,50.365945,14.446606,n/a (female),T1a1
VLI070,4351,-2328,44,..,50.365945,14.446606,n/a (female),U2e1
VLI071,4715,-2692,65,..,50.365945,14.446606,n/a (female),H
VLI075,4650,-2627,115,..,50.365945,14.446606,..,L3'4
VLI076,4906,-2883,40,..,50.365945,14.446606,n/a (female),N1a1a1a2
VLI081,4650,-2627,115,..,50.365945,14.446606,..,L1'2'3'4'5'6
VLI085,4653,-2630,90,..,50.365945,14.446606,..,J1c2m
VLI088,4736,-2713,133,..,50.365945,14.446606,n/a (female),HV
VLI090,4768,-2745,131,..,50.365945,14.446606,n/a (female),J1b1a1
VLI092,4719,-2696,64,..,50.365945,14.446606,..,N1a1a1a2
ZEL001,4350,-2327,58,..,50.137866,14.659928,n/a (female),N1'5
OBR002,4382,-2359,59,..,50.292725,14.484945,n/a (female),HV6
I13467,4289,-2266,66,..,50.044984,14.339296,..,H
VLI015,4725,-2702,61,..,50.365945,14.446606,..,N2
STD003,4877,-2854,36,..,50.612939,13.961205,n/a (female),K2a
VLI008,4759,-2736,59,..,50.365945,14.446606,n/a (female),H1b3
VLI009,4585,-2562,89,..,50.365945,14.446606,n/a (female),J1c4
VLI079,4623,-2600,91,..,50.365945,14.446606,n/a (female),W
I4137,1229,794,38,..,50.19,14.158,n/a (female),H1af
I5026,1200,823,87,..,50.19,14.158,n/a (female),H44a
I4884,3758,-1735,45,..,50.1217475,14.4569508,..,H4a1a1a
I4892,3754,-1731,47,..,50.1217475,14.4569508,n/a (female),T1a1
I7195,4250,-2227,289,..,50.0504153,14.3667267,n/a (female),H3v+16093
I7196,4250,-2227,289,..,50.0504153,14.3667267,..,K1a+195
I7198,4026,-2003,48,..,50.0504153,14.3667267,n/a (female),U5b2c
I7199,4039,-2016,47,..,50.0504153,14.3667267,..,J1c3a
I7200,4250,-2227,289,..,50.0504153,14.3667267,n/a (female),R1b1
I7201,4250,-2227,289,..,50.0504153,14.3667267,n/a (female),U5a1a2b
I7202,4250,-2227,289,..,50.0504153,14.3667267,..,U5a1a2b
I7203,4250,-2227,289,..,50.0504153,14.3667267,..,H1
I5037,4100,-2077,87,..,48.801944,17.023333,..,K1a+150
I5042,4100,-2077,87,..,48.801944,17.023333,..,I4a
I11158,4025,-2002,101,..,50.054385,14.363387,..,U5b2c
I4139,4150,-2127,173,..,50.166667,14.316667,n/a (female),T2b
I4139,4150,-2127,173,..,50.16,14.311,n/a (female),T2b
BNL002,3995,-1972,55,..,50.174207,14.646467,..,U5a1c1
BNL003,3995,-1972,55,..,50.174207,14.646467,..,U5b2a2a
BNL004,3995,-1972,55,..,50.174207,14.646467,..,T2b
BNL005,4084,-2061,56,..,50.174207,14.646467,n/a (female),J1c
BNL006,4070,-2047,46,..,50.174207,14.646467,..,K1c1
BNL008,3926,-1903,45,..,50.174207,14.646467,n/a (female),J1c
BNL009,3975,-1952,55,..,50.174207,14.646467,..,U5a1b
BNL010,3772,-1749,43,..,50.174207,14.646467,n/a (female),K1b1a1
CHL001,3905,-1882,38,..,50.215039,15.119066,n/a (female),U2e2a1
CHL002,4000,-1977,87,..,50.215039,15.119066,..,H11a7
CHL003,3937,-1914,50,..,50.215039,15.119066,..,U5a1g2
CHL005,4000,-1977,87,..,50.215039,15.119066,..,U5a2d1a
CHL006,3897,-1874,46,..,50.215039,15.119066,n/a (female),U5a1b
CHL007,4000,-1977,87,..,50.215039,15.119066,n/a (female),U5a1a1
CHL008,3960,-1937,64,..,50.215039,15.119066,..,K1b2a
I11159,4100,-2077,202,..,50.054385,14.363387,n/a (female),U5a1a2a
I13468,3950,-1927,87,..,50.044984,14.339296,..,U5a1b1
I13469,3945,-1922,48,..,50.044984,14.339296,..,J1c15
I13470,3943,-1920,42,..,50.044984,14.339296,n/a (female),H
I13471,3950,-1927,87,..,50.044984,14.339296,..,V
I14185,3850,-1827,173,..,50.054385,14.363387,..,K1c1
I14186,3850,-1827,173,..,50.054385,14.363387,n/a (female),W3a1a
I14189,3850,-1827,173,..,50.054385,14.363387,..,K1a4
I14191,3850,-1827,173,..,50.054385,14.363387,..,R1b1
I14192,3850,-1827,173,..,50.054385,14.363387,..,H1j2a
I14193,3850,-1827,173,..,50.054385,14.363387,..,T2e
I14585,3850,-1827,173,..,50.054385,14.363387,n/a (female),K1a1b2a
I15642,3950,-1927,87,..,50.044984,14.339296,n/a (female),HV0a
I15643,3950,-1927,87,..,50.044984,14.339296,..,U4d1
I15644,3950,-1927,87,..,50.044984,14.339296,n/a (female),H+152
I15824,3900,-1877,144,..,50.054385,14.363387,n/a (female),J2b1a
I15825,3850,-1827,173,..,50.054385,14.363387,n/a (female),J1c2
I16109,3950,-1927,87,..,50.044984,14.339296,..,K1a1b2b
I4130,4250,-2227,289,..,48.801944,17.023333,n/a (female),K1b1a
I4141,4250,-2227,289,..,48.801944,17.023333,..,U4c1a
I7958,3950,-1927,87,..,50.044984,14.339296,n/a (female),I4a
I7959,3950,-1927,87,..,50.044984,14.339296,..,K2b2
I7960,3950,-1927,87,..,50.044984,14.339296,..,U2e2a1a2
I7962,3950,-1927,87,..,50.044984,14.339296,..,T2e
I7963,3950,-1927,87,..,50.044984,14.339296,..,U2e2
I7964,3950,-1927,87,..,50.044984,14.339296,n/a (female),U5a2c
KNE001,4017,-1994,58,..,50.119278,14.267059,n/a (female),T2b23
KNE002,4043,-2020,47,..,50.119278,14.267059,n/a (female),T2a1b1a1
KNE003,3971,-1948,51,..,50.119278,14.267059,n/a (female),J1c
KNE006,4065,-2042,49,..,50.119278,14.267059,n/a (female),K2a11
KNE007,3977,-1954,53,..,50.119278,14.267059,n/a (female),T1a1
KO1006,3868,-1845,46,..,50.033343,15.168084,n/a (female),H17
KO1007,3737,-1714,56,..,50.033343,15.168084,..,R1b1
KO1008,3805,-1782,95,..,50.033343,15.168084,..,U2e2a1c
KO1009,3894,-1871,41,..,50.033343,15.168084,n/a (female),U5a1a1
KO1010,3906,-1883,41,..,50.033343,15.168084,n/a (female),H1b
KO1011,3993,-1970,56,..,50.033343,15.168084,n/a (female),W1c
KO1013,3914,-1891,41,..,50.033343,15.168084,n/a (female),H3d
KO1014,3915,-1892,38,..,50.033343,15.168084,..,HV
KO1015,3774,-1751,43,..,50.033343,15.168084,n/a (female),U5a1i1
KO7001,3985,-1962,55,..,50.008869,15.221727,..,I4a
KO7002,4000,-1977,87,..,50.008869,15.221727,n/a (female),H24
KO7003,4124,-2101,56,..,50.008869,15.221727,..,U5a1b1
MIB001,3779,-1756,42,..,49.992004,15.776861,..,T2b
MIB004,3769,-1746,39,..,49.992004,15.776861,..,R1b1
MIB005,3767,-1744,39,..,49.992004,15.776861,n/a (female),H2a1b
MIB028,3855,-1832,45,..,49.992004,15.776861,n/a (female),U5b2a2c
MIB034,3659,-1636,53,..,49.992004,15.776861,n/a (female),H7b
MIG010,3992,-1969,55,..,49.992004,15.776861,n/a (female),T2e
MIG011,3990,-1967,55,..,49.992004,15.776861,n/a (female),R1b
MIS001,3908,-1885,37,..,49.992004,15.776861,..,U5b1c1a
MIS002,3883,-1860,36,..,49.992004,15.776861,..,T2c1d1
MIS004,3833,-1810,51,..,49.992004,15.776861,..,H17
MIS006,4235,-2212,66,..,49.992004,15.776861,..,L1'2'3'4'5'6
PDA002,4057,-2034,50,..,50.151931,14.493838,..,U5a1b1
PMI001,4096,-2073,55,..,50.156484,14.538727,n/a (female),H6a2
PMI003,4005,-1982,60,..,50.156484,14.538727,n/a (female),N1a1a1a2
PMI004,4013,-1990,55,..,50.156484,14.538727,..,H2a2b
PMI006,4104,-2081,63,..,50.156484,14.538727,..,U5a1g1
PMI009,3849,-1826,62,..,50.156484,14.538727,..,T2b
PMI010,3902,-1879,49,..,50.156484,14.538727,n/a (female),H13a1a
PMI012,3657,-1634,68,..,50.156484,14.538727,n/a (female),J2b1a
ROU001,4000,-1977,87,..,50.416843,14.245509,n/a (female),U5a1g2
ROU003,3995,-1972,49,..,50.416843,14.245509,n/a (female),U5b1c2
ROU004,3995,-1972,49,..,50.416843,14.245509,n/a (female),U5b1c2
ROU006,4000,-1977,87,..,50.416843,14.245509,n/a (female),H24
ROU007,4000,-1977,87,..,50.416843,14.245509,..,I4a
VLI039,4000,-1977,87,..,50.365945,14.446606,n/a (female),T2b
VLI042,3774,-1751,59,..,50.365945,14.446606,..,U5a1g2
VLI045,3943,-1920,87,..,50.365945,14.446606,n/a (female),J1c1b1a
VLI046,3809,-1786,60,..,50.365945,14.446606,n/a (female),H3
VLI047,3800,-1777,87,..,50.365945,14.446606,n/a (female),T2c1d1a
VLI050,3796,-1773,59,..,50.365945,14.446606,n/a (female),H7a1
VLI053,3550,-1527,58,..,50.365945,14.446606,n/a (female),K1b1a1
VLI058,4066,-2043,56,..,50.365945,14.446606,n/a (female),W1i
VLI060,3930,-1907,92,..,50.365945,14.446606,n/a (female),T1a1
VLI061,4000,-1977,87,..,50.365945,14.446606,n/a (female),V
VLI065,3936,-1913,80,..,50.365945,14.446606,n/a (female),H2b
I11160,3850,-1827,173,..,50.054385,14.363387,..,K1
I14188,3850,-1827,173,..,50.054385,14.363387,..,K1a1b2a
I16110,3950,-1927,87,..,50.044984,14.339296,..,I4a
MIG012,3800,-1777,87,..,49.992004,15.776861,..,J1c1b1a
MIB002,3765,-1742,40,..,49.992004,15.776861,n/a (female),U4b1b1
I4130,4250,-2227,289,..,48.799,17.022,n/a (female),K1b1a
BNL007,4070,-2047,46,..,50.174207,14.646467,..,U3a1c
PDA005,4164,-2141,52,..,50.151931,14.493838,..,X2c1
ROU005,4000,-1977,87,..,50.416843,14.245509,..,HV6
KNE004,4042,-2019,46,..,50.119278,14.267059,n/a (female),T2b23
MIB024,3875,-1852,40,..,49.992004,15.776861,n/a (female),H1b
ROU002,3997,-1974,55,..,50.416843,14.245509,n/a (female),U5b1c2
VLI064,4018,-1995,51,..,50.365945,14.446606,n/a (female),W1i
PMI002,4171,-2148,50,..,50.156484,14.538727,n/a (female),H1m
VLI051,3721,-1698,60,..,50.365945,14.446606,..,U5a1d1
BNL001,4020,-1997,48,..,50.174207,14.646467,n/a (female),U5b2a2a
KNE005,4072,-2049,55,..,50.119278,14.267059,n/a (female),T2b23
MIB003,3810,-1787,49,..,49.992004,15.776861,n/a (female),K1a1b2a
PDA001,4017,-1994,49,..,50.151931,14.493838,n/a (female),U5a1b1
PDA003,4131,-2108,55,..,50.151931,14.493838,n/a (female),U5a1b1
PDA004,4053,-2030,49,..,50.151931,14.493838,n/a (female),U5a1b1
I15646,3950,-1927,87,..,50.044984,14.339296,..,H
I16538,3975,-1952,53,..,50.400094,13.42304,n/a (female),J1c3
I15818,7200,-5177,144,..,50.590618,13.876321,n/a (female),HV0a
I7272,5417,-3394,74,..,50.19,14.158,..,K2a5
I7953,2239,-216,56,..,50.106753,15.787564,n/a (female),H2a2a1
I14980,2625,-602,72,..,50.511157,14.063419,n/a (female),U5a2b
I14983,2625,-602,72,..,50.511157,14.063419,..,J1c1
I15071,2625,-602,72,..,50.336647,13.350577,..,U5b1b1+@16192
I16088,2593,-570,67,..,50.336647,13.350577,n/a (female),U5b1b1+@16192
I16327,2592,-569,68,..,50.291389,14.045556,..,H3
I16329,2625,-602,72,..,50.291389,14.045556,n/a (female),W6a
I17312,2625,-602,72,..,50.511157,14.063419,..,X2b4
I17607,2625,-602,72,..,50.291389,14.045556,..,I4a
I16087,2625,-602,72,..,50.336647,13.350577,..,U5b1b
I16086,2625,-602,72,..,50.336647,13.350577,..,J1c1
I14982,2625,-602,72,..,50.511157,14.063419,n/a (female),n/a (<2x)
DA111,2752,-729,60,..,50.5099972,14.05,..,H6a1a
DA112,2507,-484,106,..,50.5099972,14.05,n/a (female),HV0+195
I13780,2250,-227,58,..,50.054385,14.363387,..,K1a26
I14984,2270,-247,61,..,50.410265,14.074597,..,H1+152
I14985,2225,-202,50,..,50.410265,14.074597,n/a (female),H5c
I14986,2255,-232,14,..,50.410265,14.074597,..,H73
I14987,2255,-232,14,..,50.410265,14.074597,..,T1a1
I15039,2185,-162,32,..,50.410265,14.074597,n/a (female),H6a1a
I15040,2240,-217,64,..,50.410265,14.074597,..,U5b1b1+@16192
I15042,2225,-202,50,..,50.410265,14.074597,..,H26a1
I15043,2240,-217,23,..,50.410265,14.074597,n/a (female),U5b2b3a1
I15044,2230,-207,51,..,50.410265,14.074597,n/a (female),H3v+16093
I15045,2255,-232,14,..,50.410265,14.074597,n/a (female),H13a1a1a
I15046,2256,-233,60,..,50.410265,14.074597,n/a (female),H4a1c1a
I15047,2170,-147,23,..,50.410265,14.074597,..,H13a1a1
I15048,2385,-362,26,..,50.410265,14.074597,..,H1aa1
I15049,2275,-252,43,..,50.410265,14.074597,..,W1+119
I15950,2385,-362,26,..,50.410265,14.074597,..,K1a4a1a2a
I15951,2235,-212,54,..,50.410265,14.074597,..,H13b1+200
I15952,2310,-287,23,..,50.410265,14.074597,n/a (female),H6a1a
I15954,2305,-282,14,adult ,50.410265,14.074597,..,H1q
I16268,2250,-227,58,..,50.054385,14.363387,n/a (female),K2a6
I16269,2250,-227,58,..,50.054385,14.363387,..,U4a2c
I16270,2250,-227,58,..,50.054385,14.363387,n/a (female),J1b1a1b
I16271,2250,-227,59,..,50.054385,14.363387,n/a (female),I2
I16272,2239,-216,56,..,50.054385,14.363387,..,J1c2e
I16273,2046,-23,37,..,50.054385,14.363387,..,H5a2
I17139,2220,-197,12,..,50.410265,14.074597,n/a (female),H5c
I17143,2220,-197,12,..,50.410265,14.074597,..,H5c
I17145,2255,-232,14,..,50.410265,14.074597,..,H5a4a1
I17146,2197,-174,75,..,50.410265,14.074597,..,H1q
I17314,2250,-227,58,..,50.054385,14.363387,..,U5a1b
I17315,2221,-198,61,..,50.054385,14.363387,n/a (female),H10e
I17316,2250,-227,58,..,50.054385,14.363387,n/a (female),J1c1b1a1
I17317,2250,-227,58,..,50.054385,14.363387,..,U5b2b2
I17320,2250,-227,58,..,50.054385,14.363387,..,U5b1b1d
I17321,2225,-202,53,..,50.054385,14.363387,n/a (female),K1a4a1
I17322,2250,-227,58,..,50.054385,14.363387,n/a (female),U2e1
I17323,2250,-227,58,..,50.054385,14.363387,..,I4a
I17324,2250,-227,58,..,50.054385,14.363387,..,W
I17327,2250,-227,58,..,50.054385,14.363387,..,U5b2b1a1
I17613,2275,-252,43,..,50.410265,14.074597,..,H59
I17614,2305,-282,14,..,50.410265,14.074597,..,H3h
I20504,2223,-200,58,..,50.054385,14.363387,..,H3ag
I20509,2250,-227,58,..,50.054385,14.363387,..,H7b
I20510,2250,-227,58,..,50.054385,14.363387,n/a (female),J1c1
I20513,2250,-227,58,..,50.054385,14.363387,n/a (female),K2a5
I20518,2255,-232,14,..,50.410265,14.074597,..,H2
I20519,2250,-227,58,..,50.054385,14.363387,..,T2b17a
I20521,2250,-227,58,..,50.054385,14.363387,n/a (female),T2e7
I20522,2230,-207,51,..,50.054385,14.363387,..,H3ag
I20523,2250,-227,58,..,50.054385,14.363387,n/a (female),H
I17616,2220,-197,12,..,50.410265,14.074597,..,H13b1
I17325,2250,-227,58,..,50.054385,14.363387,..,H3ag
